clade_name	SRR13327423_met_output	SRR13327424_met_output	SRR13327425_met_output	SRR13327426_met_output	SRR13327427_met_output	SRR13327428_met_output	SRR13327429_met_output	SRR13327430_met_output	SRR13327431_met_output	SRR13327432_met_output	SRR13327433_met_output	SRR13327434_met_output	SRR13327435_met_output	SRR13327436_met_output	SRR13327437_met_output	SRR13327438_met_output	SRR13327439_met_output	SRR13327440_met_output	SRR13327441_met_output	SRR13327442_met_output	SRR13327443_met_output	SRR13327444_met_output	SRR13327445_met_output	SRR13327446_met_output	SRR13327447_met_output	SRR13327448_met_output	SRR13327449_met_output	SRR13327450_met_output	SRR13327451_met_output	SRR13327452_met_output	SRR13327453_met_output	SRR13327454_met_output	SRR13327455_met_output	SRR13327456_met_output	SRR13327457_met_output	SRR13327458_met_output	SRR13327459_met_output	SRR13327460_met_output	SRR13327461_met_output	SRR13327462_met_output	SRR13327463_met_output	SRR13327464_met_output	SRR13327465_met_output	SRR13327466_met_output	SRR13327467_met_output	SRR13327468_met_output	SRR13327469_met_output	SRR13327470_met_output	SRR13327471_met_output	SRR13327472_met_output	SRR13327473_met_output	SRR13327474_met_output	SRR13327475_met_output	SRR13327476_met_output	SRR13327477_met_output	SRR13327478_met_output	SRR13327479_met_output	SRR13327480_met_output	SRR13327481_met_output	SRR13327482_met_output	SRR13327483_met_output	SRR13327484_met_output	SRR13327485_met_output	SRR13327486_met_output	SRR13327487_met_output	SRR13327488_met_output	SRR13327489_met_output	SRR13327490_met_output	SRR13327491_met_output	SRR13327492_met_output	SRR13327493_met_output	SRR13327494_met_output	SRR13327495_met_output	SRR13327496_met_output	SRR13327497_met_output	SRR13327498_met_output	SRR13327499_met_output	SRR13327500_met_output	SRR13327501_met_output	SRR13327502_met_output	SRR13327503_met_output	SRR13327504_met_output	SRR13327505_met_output	SRR13327506_met_output	SRR13327507_met_output	SRR13327508_met_output	SRR13327509_met_output	SRR13327510_met_output	SRR13327511_met_output	SRR13327512_met_output	SRR13327513_met_output	SRR13327514_met_output	SRR13327515_met_output	SRR13327516_met_output	SRR13327517_met_output	SRR13327518_met_output	SRR13327519_met_output	SRR13327520_met_output	SRR13327521_met_output	SRR13327522_met_output	SRR13327523_met_output	SRR13327524_met_output	SRR13327525_met_output	SRR13327526_met_output	SRR13327527_met_output	SRR13327528_met_output	SRR13327529_met_output	SRR13327530_met_output	SRR13327531_met_output	SRR13327532_met_output	SRR13327533_met_output	SRR13327534_met_output	SRR13327535_met_output	SRR13327536_met_output	SRR13327537_met_output	SRR13327538_met_output	SRR13327539_met_output	SRR13327540_met_output	SRR13327541_met_output	SRR13327542_met_output	SRR13327543_met_output	SRR13327544_met_output	SRR13327545_met_output	SRR13327546_met_output	SRR13327547_met_output	SRR13327548_met_output	SRR13327549_met_output	SRR13327550_met_output
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	0.38105	0.52251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.0	0.0	0.01348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00845	0.0	0.0	0.0	0.02236	0.0	0.45753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07898	0.00956	0.0	0.0	0.0	0.11304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	0.37549	3.20237	4.66735	5.14859	10.75797	11.554	2.34273	0.15434	0.0	6.71512	0.0381	0.0	5.42303	0.00643	0.03816	9.10116	0.16372	0.0	8.15423	2.40948	0.0	0.0	6.87936	0.0	32.46038	0.33788	0.0	4.64765	0.0	0.00112	0.0	0.0	18.27043	0.0	0.0	0.0	0.0024	2.5723	0.0	0.0	2.1831	2.00764	0.0	0.0	4.55758	0.0	0.0	0.0	0.00088	1.26701	6.48174	0.0	0.0	0.48841	0.0	0.94874	0.0	0.21806	1.82873	0.00091	0.0	0.0	0.0	15.41737	0.0	0.0	5.8712	1.05408	0.0	0.0	0.0	0.0	0.25171	4.07191	0.0	2.45874	0.0	0.0	0.0	0.0	20.90686	0.0	7.03108	0.0	0.0	0.0	0.95819	0.91092	0.0	0.2348	0.0	3.74231	0.0	9.61347	13.39801	0.0	0.90865	6.86904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.646	0.0	0.0	9.07871	0.0	0.0	9.38495	6.87858	0.0	3.10618	1.09576	0.0	3.34842	0.0	0.0	3.8079	3.75987	0.0	9.23868	4.11196	23.63048	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.36115	0.12206	0.00085	0.04601	0.05284	0.15842	0.08098	0.25388	0.76627	0.00752	0.04822	0.04475	0.03457	0.35568	0.74991	0.0	0.69266	0.0	0.06792	0.39707	0.1125	0.0	0.0	0.0	0.00147	0.47179	2.66203	6.86841	0.01946	0.0	0.00522	0.02969	0.00292	0.22174	2.16737	0.0	0.0	0.70995	0.11445	0.11856	0.30849	0.18728	0.04149	0.0	0.1012	0.01937	0.08048	0.36891	0.0	0.06811	0.0209	0.73863	0.0	0.24948	0.48173	0.17025	0.08706	0.0	0.01363	0.33904	0.0	0.0	0.0	0.01132	1.34806	0.0	0.12503	0.23032	0.03681	0.12322	1.39991	0.07928	0.24245	0.0	0.01623	0.09755	0.12832	0.00284	0.05013	0.0	0.0	0.15401	0.0981	2.25504	0.0	0.0	0.12022	0.32249	0.09148	1.04897	0.29099	0.04777	1.75156	0.0	0.0	0.60491	0.10583	0.01782	0.0	0.0	0.05453	0.19009	0.47762	0.11402	0.20251	0.06814	0.0	0.04291	0.05959	0.26927	0.35968	0.00793	0.11208	0.13335	0.82553	0.02533	0.0	0.14604	0.12629	0.0	0.18022	0.40165	1.8675	0.0	0.0	0.07517	0.0	0.22052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615	0.35431	0.0	0.15715	0.15089	0.82314	0.7921	1.02668	0.0	0.84017	0.26359	0.0645	0.12735	0.61005	0.52142	0.82212	0.0	0.0	0.0	0.46274	0.21998	0.55809	0.26293	0.0	1.28175	0.15195	0.2406	0.78844	0.0	0.0	1.40107	0.54682	0.57687	0.0	0.0	0.0	0.0	0.04954	0.0	1.31862	0.44679	0.0	1.13822	0.73617	0.7312	0.88008	3.32322	0.0	0.0	0.0	0.31697	0.0	0.0	0.0	0.83387	0.15715	0.0	0.00113	0.07194	1.27	0.0	0.39453	0.57623	0.0	0.32576	0.0	0.0	0.28865	0.89124	0.50669	0.0	0.0	0.0	0.80276	0.1426	0.12318	0.24097	1.18289	0.0	0.31549	0.0	0.47445	0.0	0.57262	0.04921	0.62113	0.0	0.0	0.50517	0.65841	0.17267	0.62657	0.31449	0.0	0.76594	0.0	0.0	0.42745	0.42827	0.0	0.0	0.58743	0.0	0.0	0.0	0.22363	0.67666	0.20287	0.59989	0.42433	0.0	0.51988	0.8625	0.22753	0.0	0.7425	1.20797	0.0	0.02405	0.0	0.0	0.26625	0.363	0.0	0.0	0.44453	0.44787	0.0	0.25502
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	0.28379	0.01644	0.09439	0.04842	0.04817	0.0468	0.03087	0.47667	0.11104	0.03448	0.4555	0.40493	0.08899	0.02236	0.04941	0.29685	0.6711	0.51267	0.01654	0.54788	0.05457	0.01461	2.05165	0.06683	0.20793	0.08923	0.57253	5.19966	0.18414	0.4776	0.13324	0.39356	0.49494	3.51042	0.19696	0.46214	0.50233	0.2656	0.20948	0.35081	0.52136	0.28123	0.02113	0.26689	0.02681	0.04356	1.37979	3.77924	0.14498	0.03341	0.2851	1.52796	0.86754	0.05845	0.20817	0.25058	0.65887	0.01921	0.01942	0.22597	0.47458	0.06381	0.66294	0.0754	0.38537	0.34773	0.01261	0.13803	0.33992	0.43424	2.0515	0.35073	0.23857	0.0024	1.27745	0.02087	1.20228	0.04479	0.2047	0.13341	0.02343	0.34503	0.0921	0.59571	0.09257	0.05514	0.31399	0.25092	0.05442	0.02151	0.20368	0.02612	0.63246	0.06797	0.45063	0.05859	0.01953	0.01627	0.58969	1.81529	0.32396	1.46838	0.20851	0.1473	0.11942	0.19718	0.97965	0.0197	0.04745	0.89145	0.31011	0.17843	0.04069	0.37956	0.16058	0.01176	0.30717	0.12621	0.14838	0.33288	0.00984	0.02758	0.27099	0.03954	0.09498	0.19714	0.04155	1.08801
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacillus|s__Amedibacillus_dolichus	0.25333	0.0	0.0	0.0	0.0	0.0	0.0	0.22131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00708	0.0	0.02559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae	0.21553	0.0837	0.02789	0.01433	0.01835	0.0	0.03615	0.04861	0.12016	0.05298	0.15581	0.01739	0.07459	0.01898	0.02308	0.06382	0.22703	2.93123	0.00178	0.70028	0.16545	0.00188	0.25796	0.06631	0.0222	0.083	0.11717	0.07807	0.06438	0.14392	0.03423	0.03902	0.08763	1.16009	0.58576	0.29905	0.02403	0.51479	0.39535	0.15637	0.13272	0.0352	0.008	0.02603	0.01984	0.07147	0.68124	0.85258	0.01556	0.10651	0.12167	0.151	1.09563	0.02362	0.13482	0.14228	0.19052	0.0149	0.02113	0.11965	0.4672	0.09947	0.25457	0.0335	0.72024	0.91134	0.01807	0.07352	0.13906	0.31686	1.35374	0.10331	0.1195	0.53424	0.04705	0.03367	0.10957	0.0889	0.02372	0.10062	0.00217	0.08408	0.01152	0.68249	0.0401	0.08594	0.17644	0.09695	0.06397	0.0012	0.12895	0.00784	0.45998	0.00158	0.02127	0.07586	0.00278	0.00507	0.23549	0.25162	0.11764	0.42012	0.29465	0.09767	0.05309	0.06583	0.0717	0.01972	0.20187	0.64409	0.1823	0.16361	0.02932	0.14107	0.03242	0.02236	0.08152	0.23291	0.10935	0.08558	0.0179	0.08	0.18031	0.10957	0.03028	0.32213	0.02098	0.10276
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC	0.21077	0.0	0.0	0.05898	0.0	0.10985	0.0	0.64862	0.37465	0.46668	0.0	0.0	0.0	0.08334	0.0	0.0	0.0	0.0	0.1441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07283	0.0	0.0	0.25826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26342	0.0	0.0	0.0	0.23282	0.17833	0.0	0.02214	0.0	0.0	0.0	0.0	0.0	0.34255	0.09808	0.0	0.0	0.0	0.0	0.10391	0.6245	0.0	0.0	0.0	0.0	0.0	0.41106	0.11656	2.13774	0.0	0.0	0.0	0.0	0.0	0.0	0.81532	0.37384	0.61655	0.06083	0.0	0.17167	0.0	0.0	0.35217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31882	0.0	0.0	0.0	0.09608	0.25451	0.74515	1.44977	0.0	0.0	0.0	0.20014	0.0	0.25573	0.0	0.0	0.0	0.0558	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6179	0.20538	0.0	0.34155	0.01995	0.0	0.05948	0.08909	0.0	0.0	0.0	0.00563	0.00974	0.0	0.00585	0.0	0.01827	0.0	0.0	0.0	0.27996	0.0352	0.10076	0.0054	0.0	0.00882	0.44199	0.14505	0.0	0.0	0.00078	0.0	0.00141	0.0	0.07481	0.0	0.0	0.0	0.02949	0.01319	0.0	0.0	0.34978	0.00809	0.0	0.0	0.00221	0.01618	0.0545	0.00275	0.0	0.0063	0.0	0.0	0.00888	0.0	0.0	0.02223	0.0	0.00383	0.13784	0.0	0.00405	0.0	0.32175	0.01465	0.0	0.00082	0.00099	0.0	0.02212	0.01831	0.0	0.06708	0.00023	0.01787	0.0	0.0095	0.0	0.08974	0.05755	0.0	0.0	0.01119	0.0	0.0	0.00483	0.0	0.0	0.11921	0.0	0.00349	0.00909	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.02284	0.04288	0.00638	0.12502	0.0	0.01003	0.0	0.00902	0.0	0.0	0.00632	0.06641	0.0	0.10665	0.13249	0.0	0.0	0.0	0.0	0.0	0.0	0.00363	0.0	0.0	0.09054	0.08344	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0.192	0.00422	0.0049	0.01191	0.02187	0.0	0.00746	0.06248	0.00545	0.01128	0.17524	0.02131	0.0041	0.0266	0.0	0.32054	0.0631	1.19612	0.00144	0.13499	0.01495	0.00506	0.23873	0.03272	0.0236	0.02214	0.58766	0.16117	0.17931	0.05814	0.0949	0.03797	0.72969	0.09883	0.13512	0.6304	0.3012	0.13082	0.1624	0.00417	0.0	0.00287	0.00026	0.18847	0.003	0.12397	0.48077	0.8887	0.0	0.10168	0.0843	0.88242	0.40016	0.14083	0.01523	0.04115	0.02505	0.00843	0.03442	0.02771	0.04024	0.10893	0.0	0.00755	0.00075	0.45315	0.0013	0.04435	0.00708	0.03309	2.11569	0.0	0.18767	0.00769	0.0	0.0	0.00231	0.04654	0.0	0.02379	0.00127	0.0	0.0	0.29513	0.00682	0.03705	0.06287	0.2894	0.0	0.01223	0.06423	0.00299	0.0884	0.00671	0.08981	0.04654	0.0	0.02762	0.69338	0.26943	0.29933	0.55286	0.32995	0.02396	0.00724	0.12527	0.17872	0.00065	0.04258	0.30076	0.0	0.04455	0.03438	0.26973	0.01178	0.04012	0.0	0.07086	0.07797	0.0	0.0	0.01903	0.1521	0.03932	0.00379	0.32609	0.02043	0.22552
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.19158	0.01691	9e-05	0.02187	0.24512	0.0	0.00583	0.30827	0.81342	0.13289	0.07388	0.00776	0.00721	0.05713	0.0	0.02052	0.00266	0.65124	0.06423	0.16994	0.06496	0.13599	0.04848	0.0	0.0138	0.03885	0.15397	0.37831	0.16978	0.14137	0.00555	0.29933	0.01763	1.19658	0.0	0.01845	0.06336	0.10399	0.22332	0.23758	0.53753	0.80736	0.00534	0.00984	2.57743	0.01251	0.08924	0.07545	0.77356	0.18555	0.0	0.5057	0.03629	0.00188	0.0	0.00182	0.04029	0.0	0.00043	0.04173	1.0461	0.26908	0.0452	0.01064	0.11999	0.10756	0.03806	0.02423	0.13968	0.29811	0.3401	0.0	0.00969	0.0	0.21518	0.11997	0.02397	0.01024	0.00208	0.12984	0.35251	0.06217	0.00439	0.08026	0.39913	0.27844	0.00146	0.17912	0.05799	0.0	0.04298	0.0159	0.01858	0.0	0.0	0.0	1.07731	0.01123	0.10958	0.24753	0.13269	0.29453	0.04128	0.01015	0.00095	0.01929	0.07252	0.09012	0.1205	0.01768	0.00579	0.0	0.03465	0.02868	0.00895	0.00087	0.0631	0.01358	2.28626	0.11159	0.28867	0.01302	0.03631	0.1514	0.00497	0.18719	0.03995	0.26104
